"time","blood_volume_L","extracellular_fluid_volume","mean_arterial_pressure_MAP","glomerular_pressure","GFR_ml_min","albumin_excretion_rate","plasma_renin_activity","dailyUGE","dailyNaExcretion","dailyWaterExcretion","i"
0,5.83238898667529,5.58536260425887,119.503378218622,80.282679631111,131.019817222922,2.33608363224909,1138.17957530282,0,0,0,1
0,5.2923005783296,9.90475073870327,105.551098577409,74.958252504974,77.7716181308601,0.351499110133225,1082.20698391365,0,0,0,2
0,4.93583141929669,7.68642500587511,96.3624591873712,63.5517086698595,119.53458836709,0.00628093549842139,1242.15847553179,0,0,0,3
0,6.27196788572256,5.30673300837668,130.859164062188,87.6560103761974,136.569901732538,4.57661290594445,1144.13282746056,0,0,0,4
0,6.36496306455474,12.0911292780834,133.261544365627,94.9619955215346,51.9657585942548,2.35698199490162,907.329436516396,0,0,0,5
0,5.53100736785185,10.0486647037907,111.717116457482,77.2530680812283,74.5653768202432,0.656758509645705,1058.11921902441,0,0,0,6
0,5.97263145576826,5.98854898341698,123.126313844176,82.5397122333418,101.542911935931,2.26567966606062,1202.90204048387,0,0,0,7
0,5.50154141972364,11.6264266024458,110.956486674225,78.0321721841327,51.2150519147725,0.490152937263594,980.403970722968,0,0,0,8
0,5.10533046527443,6.85242281817067,100.721118406778,69.2630908525865,142.207394370551,0.296381470557865,1224.88021776465,0,0,0,9
0,5.8428646578253,6.94933099435034,119.774001031769,83.4318068710095,85.0595819052049,1.85764655573943,1103.7939039602,0,0,0,10
0,5.53303306617206,7.03086508266809,111.770020893401,76.7006356641064,149.67205297226,1.54596617037276,1176.06648586826,0,0,0,11
0,5.93685135286553,11.9006301192986,122.201992494419,83.0317549601266,48.3264483712769,1.10593265381849,942.480203071302,0,0,0,12
0,4.70276136018802,8.43554014100522,90.3306536199003,62.9538771209327,94.4042023223877,0.00541869166528303,1255.62804757794,0,0,0,13
0,5.22727279217341,9.37207324321153,103.871216846042,72.4059233109818,86.6631908285751,0.141026731286073,1117.28223493708,0,0,0,14
0,5.64170981512912,6.03454931163427,114.577502386257,79.0553245105072,178.994186816763,2.83592976165781,1194.1580448529,0,0,0,15
0,7.63220767874622,11.0585941005606,165.99868705681,120.156530329907,64.0111162243969,4.07979565544057,823.52800112418,0,0,0,16
0,5.1917389102675,7.96621627791633,102.953391517908,68.9734029775034,125.60260883944,0.349511814628546,1191.06555155523,0,0,0,17
0,5.01242743406607,7.67773304875365,98.3243629863079,66.0157828553496,137.479185582089,0.0154410568802558,1229.46352116543,0,0,0,18
0,5.413512260024,8.37701778681885,108.682400800079,74.0422753653829,117.692792536564,0.601076015801998,1153.01329933511,0,0,0,19
0,5.69300717277828,6.23853865615261,115.902684963879,76.1225632606435,161.833665991787,1.6521170184256,1296.37042645328,0,0,0,20
0,7.12137064329743,14.9642005856408,152.801878667276,110.820791624375,40.1494003400536,2.45292435834914,720.069175016112,0,0,0,21
0,5.7590460433282,7.2953748907684,117.608688994095,76.5746199542857,104.983341255875,0.826235878053623,1134.84679799903,0,0,0,22
0,5.71147726834323,10.7258349264105,116.379829446186,82.4659952351161,57.6073224346463,1.19432922941512,963.171792910746,0,0,0,23
0,4.9790766372968,7.97501269373537,97.4746307649819,63.0379054833157,97.2966229720708,0.00569757771270858,1218.32092590015,0,0,0,24
0,5.37575886744745,8.43363015047615,107.707114247154,71.4441675442609,88.6878159392167,0.00467793227045868,1157.03724775059,0,0,0,25
0,5.20572667597088,7.30645255440624,103.314660723599,69.5126949155359,184.822637650778,0.971812669336496,1298.9572564183,0,0,0,26
0,6.80716266196865,16.7077059751993,144.684313401977,102.599107301821,29.1658573016956,1.64253271634378,647.507682781872,0,0,0,27
0,5.44193749460195,10.6237015792738,109.416673697401,78.5758596943474,70.7744545713977,0.89857189119187,1039.75632108896,0,0,0,28
0,5.60175811293581,6.06689837599942,113.545418656036,76.0730199673884,182.086237037925,1.5947037497695,1200.75499333539,0,0,0,29
0,5.54189855924128,10.9258341424636,111.999040065208,79.1256159894079,75.4495606511442,0.996092625088755,1015.11413898168,0,0,0,30
0,6.23344816482584,6.09871017328268,129.86407663244,87.8025389297819,167.5531969719,5.67453270515515,1257.57866287475,0,0,0,31
0,4.96598648718777,7.65471834295475,97.1236478037911,66.1735713616683,170.671654913992,0.338473050042259,1410.58139452168,0,0,0,32
0,4.82032750511717,7.83028058769894,93.3728233313609,63.0452495691874,97.8129916110627,0.0753004811264645,1254.74234067086,0,0,0,33
0,6.46528310989682,8.38245257461318,135.853140935684,95.0207532895851,82.3414526441625,3.7425456650633,1321.72579480513,0,0,0,34
0,5.47711082053905,6.30928420555854,110.325364023254,75.3712820519772,163.362327447418,1.52245820456336,1170.423845854,0,0,0,35
0,5.13072611731116,7.47957392069034,101.379567622364,66.360353196721,128.128172964043,0.00618187404254549,1223.28469797944,0,0,0,36
0,6.60737290472168,20.5522858790021,139.523810781161,100.705187502063,16.7223496064177,0.946060405661548,420.120655252166,0,0,0,37
0,5.11740388946959,8.47180857913344,101.032981354347,69.8889219386384,109.604576307159,0.432347388800382,1173.6621706592,0,0,0,38
0,5.97630289657838,11.9252311175946,123.220606182238,83.5136472370056,50.4783158884738,1.12391220265911,931.829757108755,0,0,0,39
0,7.45758200907926,10.77027167683,161.487531600624,109.484410760391,85.3298535702946,5.15717899112804,1419.25580743223,0,0,0,40
0,5.52307491770719,5.88050177787981,111.51276862745,73.5750529282613,234.845512006295,1.72890514750019,1536.11913203202,0,0,0,41
